id,network_arc_id,short_code,name,description,subtype,entity_type_id,schematic_type_id,hydrologic_region_id,boundary_condition,from_node,to_node,length_m,has_tiers,is_main,has_gis_data,entity_version_id,source_ids,watershed_short_code,unimp_sv_variable,has_mif,has_eflows,channel_class,is_active,created_at,created_by,updated_at,updated_by
1520,C_CLV037,Calaveras River,,Stream,2,1,2,,CLV037,CLV035,3385.2579671939,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1521,C_CLV044,Calaveras River,,Stream,2,1,2,,CLV044,CLV043,697.18298454936,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1522,C_CMCHE,Mokelumne River,,Stream,2,1,2,,CMCHE,MOK057,1965.97928795925,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1523,C_CMN006,Camino Tunnel,,Stream,2,1,1,,CMN006,SFA045,42.7599097968202,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1524,C_CMP005,Camp Creek,,Stream,2,1,2,,CMP005,CMP001,8192.18985837218,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1525,C_CMPFW,Bear River,,Stream,2,1,1,,CMPFW,BRR017,1800.38268022869,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1526,C_COL001,Cole Creek,,Stream,2,1,2,,COL001,NFM026,750.189984501815,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1527,C_COL003,Cole Creek,,Stream,2,1,2,,COL003,COL002,549.482507520619,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1528,C_COW003,Cow Creek,,Stream,2,1,1,,COW003,SAC277,4828.03199576576,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1529,C_COW014,Cow Creek,,Stream,2,1,1,,COW014,COW007,10524.3072002585,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1530,C_CPF001,Chicago Park Flume,,,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1531,C_CRB002,Caribou PH No1 and No2 Tailwater,,Stream,2,1,1,,CRB002,NFF059,1630.59684560473,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1532,C_CRK005,Cherokee Canal,,Canal,2,1,1,,CRK005,BTC003,15516.4733000007,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1533,C_CSL004A,Cache Slough,,Stream,2,1,1,,CSL004,SAC017,6780.49327291705,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1534,C_CSL005,Cache Slough,,Stream,2,1,1,,CSL005,CSL004,1122.83680910224,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1535,C_CSM005,Cosumnes River,,Stream,2,1,2,,CSM005,CSM001,6460.04102529268,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1536,C_CSM016,Cosumnes River,,Stream,2,1,2,,CSM016,CSM011,8131.28090396253,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1537,C_CSM026,Cosumnes River,,Stream,2,1,2,,CSM026,CSM021,8046.71999861532,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1538,C_CSM035,Cosumnes River,,Stream,2,1,2,,CSM035,CSM033,3344.50155152495,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1539,C_CSTIC,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1540,C_CVT000,Collerville Tunnel,,Canal,2,1,2,,CVT000,CVT005,7368.29866865985,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1541,C_CVT009,Collerville Tunnel,,Canal,2,1,2,,CVT009,STN091,437.878368775417,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1542,C_CWD004,Cottonwood Creek,,Stream,2,1,1,,CWD004,CWD003,2061.08218360958,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1543,C_CWD013,Cottonwood Creek,,Stream,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1544,C_CWD018,Cottonwood Creek,,Stream,2,1,1,,CWD018,CWD009,15281.3090210561,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1545,C_CYN010,Canyon Creek,,Stream,2,1,1,,CYN010,CYN009,787.207915553404,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1546,C_DBC014,Dry Creek/Berenda Creek (Conceptual Combination),,Stream,2,1,2,,DBC014,FRS022,22696.6125388021,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1547,C_DCC008,Duncan Canyon Creek,,Stream,2,1,1,,DCC008,MFA040,14286.9095058298,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1548,C_DCC010,Duncan Canyon Creek,,Stream,2,1,1,,DCC010,DCC009,361.625168038999,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1549,C_DCM019,Dry Creek (Merced),,Stream,2,1,2,,DCM019,MCD032,30498.3511300413,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1550,C_DCT050,Dry Creek (Tuolumne),,Stream,2,1,2,,DCT050,TUO017,80918.9862580653,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1551,C_DED010,Deadman Creek,,Stream,2,1,2,,DED010,DED003,11237.5755536766,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1552,C_DED019,Deadman Creek,,Stream,2,1,2,,DED019,DED012,10575.013598593,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1553,C_DED032,Deadman Creek,,Stream,2,1,2,,DED032,DED025,11265.4305152653,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1554,C_DED038,Deadman Creek,,Stream,2,1,2,,DED038,DED035,4828.04163007137,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1555,C_DEE020,Deer Creek (South),,Stream,2,1,2,,DEE020,CSM011,32580.0574424773,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1556,C_DELVE,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1557,C_DER001,Deer Creek,,Stream,2,1,1,,DER001,YUB023,1609.36348720266,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1558,C_DER004,Deer Creek,,Stream,2,1,1,,DER004,DER002,3012.30769270468,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1559,C_DER018,Deer Creek,,Stream,2,1,1,,DER018,DER011,11239.9825031415,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1560,C_DER027,South Fork Deer Creek,,Stream,2,1,1,,DER027,SCOTF,5067.28561015332,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1561,C_DHC021,Best Slough,,Stream,2,1,1,,DHC021,DHC001,32574.9114582662,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1562,C_DMC000_CVP_DELTA,Delta-Mendota Canal CVP Export from Delta,,,2,1,2,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1563,C_DMC003,Delta-Mendota Canal,,Canal,2,1,2,SJR,DMC003,DMC007,7053.78876166083,,,True,1,1,"{1,3,4}",,,False,False,canal,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1564,C_DMC011,Delta-Mendota Canal,,Canal,2,1,2,,DMC011,DMC016,7778.09526479445,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1565,C_DMC021,Delta-Mendota Canal,,Canal,2,1,2,,DMC021,DMC024,6186.51379422094,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1566,C_DMC030,Delta-Mendota Canal,,Canal,2,1,2,,DMC030,DMC034,7225.40886736255,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1567,C_DMC039,Delta-Mendota Canal,,Canal,2,1,2,,DMC039,DMC044,9011.8947125815,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1568,C_DMC049,Delta-Mendota Canal,,Canal,2,1,2,,DMC049,DMC054,9259.08457590793,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1569,C_DMC058,Delta-Mendota Canal,,Canal,2,1,2,,DMC058,DMC064,9257.25709280538,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1570,C_DMC070,Delta-Mendota Canal,,Canal,2,1,2,,DMC070,DMC074,7117.5872848893,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1571,C_DMC076,Delta-Mendota Canal,,Canal,2,1,2,,DMC076,DMC080,5778.58921741022,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1572,C_DMC085,Delta-Mendota Canal,,Canal,2,1,2,,DMC085,DMC091,8805.32307355331,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1573,C_DMC097,Delta-Mendota Canal,,Canal,2,1,2,,DMC097,DMC105,13271.858190471,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1574,C_DMC111,Delta-Mendota Canal,,Canal,2,1,2,,DMC111,DMC116,7034.39427967546,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1575,C_DONLL,Middle Fork Stanislaus River,,Stream,2,1,2,,DONLL,MFS021,12740.322667123,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1576,C_DPH008,Donnell Tunnel,,Canal,2,1,2,,DPH008,MFS021,75.8365028132421,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1577,C_DRC010,Deer Creek,,Stream,2,1,1,,DRC010,DRC005,8341.18557875926,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1578,C_DRM000,Drum Canal,,Canal,2,1,1,,DRM000,DRM001,1253.07913072722,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1579,C_DRM001_PGE,Drum Canal PGE,,Canal,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1580,C_DRM002,Drum Canal,,Canal,2,1,1,,DRM002,DRM008,9327.52097918372,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1581,C_DRM008_PGE,Drum Canal PGE,,Canal,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1582,C_DRM009,Drum Canal,,Canal,2,1,1,,DRM009,DRM011,1912.64715495188,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1583,C_DSC008,Dry Creek/Sutter Creek,,Stream,2,1,2,,DSC008,CSM001,12020.7292416828,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1584,C_DSC016,Dry Creek/Sutter Creek,,Stream,2,1,2,,DSC016,DSC012,6437.45424884748,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1585,C_DSC026,Dry Creek/Sutter Creek,,Stream,2,1,2,,DSC026,DSC023,5709.4297941907,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1586,C_DSC035,Dry Creek/Sutter Creek,,Stream,2,1,2,,DSC035,DSC028,11265.5450089878,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1587,C_EBF018,East Branch North Fork Feather River,,Stream,2,1,1,,EBF018,EBF001,28643.4189471588,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1588,C_EBP005,Eastside Bypass,,Bypass,2,1,2,,EBP005,EBP016,18178.1619084111,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1589,C_EBP019,Eastside Bypass,,Bypass,2,1,2,,EBP019,EBP022,4932.44706961674,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1590,C_EBP030,Eastside Bypass,,Bypass,2,1,2,,EBP030,EBP032,3435.89522261477,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1591,C_EBP033,Eastside Bypass,,Bypass,2,1,2,,EBP033,EBP041,13388.5512931152,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1592,C_EBP042,Eastside Bypass,,Bypass,2,1,2,,EBP042,EBP043,2013.56359814413,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1593,C_EBP048,Eastside Bypass,,Bypass,2,1,2,,EBP048,EBP050,3032.6394416796,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1594,C_ECHOL,Echo Lake Conduit,,Canal,2,1,1,,ECHOL,ELC001,842.828871259935,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1595,C_EDC000,El Dorado Canal,,Canal,2,1,1,,EDC000,EDC004,5831.13691450094,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1596,C_EDC007,El Dorado Canal,,Canal,2,1,1,,EDC007,EDC021,23137.9917528957,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1597,C_ELC001,Echo Lake Conduit,,Canal,2,1,1,,ELC001,SFA085,1028.92701796765,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1598,C_ELD012,Elder Creek,,Stream,2,1,1,,ELD012,ELD005,11265.4079514507,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1599,C_ELD022,Elder Creek,,Stream,2,1,1,,ELD022,ELD017,8046.71998045059,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1600,C_ELENR,Eleanor Creek below Lake Eleanor dam.,,Stream,2,1,2,,ELENR,ELN003,717.098216559447,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1601,C_ELT010,Eltectra Tunnel,,,2,1,2,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1602,C_EMD001,Natomas East Main Drainage Canal,,Canal,2,1,1,,EMD001,SAC064,1997.85020336283,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1603,C_ENGLB,Yuba River,,Stream,2,1,1,,ENGLB,YUB024,664.184236965363,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1604,C_ESB306,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1605,C_ESB324,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1606,C_ESB347,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1607,C_ESB355,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1608,C_ESB361,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1609,C_ESB403,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1610,C_ESB406,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1611,C_ESB407,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1612,C_ESB408,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1613,C_ESB413,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1614,C_ESB414,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1615,C_ESB415,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1616,C_ESB420,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1617,C_ESB425,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1618,C_ESB433,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1619,C_ESC000,Eastside Canal,,Canal,2,1,2,,ESC000,EBP042,7708.48113996634,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1620,C_ESL010,Edgar Slough/Cherokee Creek,,Stream,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1621,C_ESTMN,Chowchilla River,,Stream,2,1,2,,ESTMN,CHW037,662.437312209226,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1622,C_FCS006,French Camp Slough,,Stream,2,1,2,,FCS006,SJR043,9076.6618320037,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1623,C_FDC006,French Dry Creek,,Stream,2,1,1,,FDC006,YUB014,9656.06388384654,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1624,C_FMT002,French Meadows Powerhouse Tailrace,,Canal,2,1,1,,FMT002,RUB032,461.535667148904,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1625,C_FPT000,Forbestown Tunnel,,,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1626,C_FRDYC,Fordyce Creek,,Stream,2,1,1,,FRDYC,FDC011,264.55766426607,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1627,C_FRNCH,Little Last Chance Creek,,Stream,2,1,1,,FRNCH,LLC007,95.2821169132592,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1628,C_FRS020,Fresno River,,Stream,2,1,2,,FRS020,FRS016,6437.38884046895,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1629,C_FRS025,Fresno River,,Stream,2,1,2,,FRS025,FRS022,4970.81066703894,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1630,C_FRS036,Fresno River,,Stream,2,1,2,,FRS036,FRS032,6483.25086877578,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1631,C_FRS045,Fresno River,,Stream,2,1,2,,FRS045,FRS039,8046.736166792,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1632,C_FRS048,Fresno River,,Canal,2,1,2,,FRS048,FRS046,3405.50150408306,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1633,C_FSC013,Folsom South Canal,,Canal,2,1,1,,FSC013,FSC015,3922.02889408081,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1634,C_FSC025,Folsom South Canal,,Canal,2,1,2,,FSC025,FSC027,2868.46047413799,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1635,C_FSL012,Fresno Slough,,Stream,2,1,2,,FSL012,FSL005,11426.9880267386,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1636,C_FTR008,Feather River,,Stream,2,1,1,,FTR008,FTR003,8046.71997680753,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1637,C_FTR014,Feather River,,Stream,2,1,1,,FTR014,FTR012,1793.23846241107,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1638,C_FTR018,Feather River,,Stream,2,1,1,,FTR018,FTR016,4265.32452128515,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1639,C_FTR025,Feather River,,Stream,2,1,1,,FTR025,FTR021,6157.68706187051,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
