id,calsim_id,name,description,channel_entity_id,variable_purpose,flow_type,unit_id,temporal_scale_id,variable_version_id,is_regulatory,regulatory_authority,outcome_category_short_code,variable_id,created_by,updated_by
256,C_CMN005,Camino Tunnel,,256,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
257,C_CMN006,Camino Tunnel,,257,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
258,C_CMP001,Camp Creek,,258,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
259,C_CMP005,Camp Creek,,259,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
260,C_CMP014,Camp Creek,,260,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
261,C_CMPFW,Bear River,,261,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
262,C_CMT000,Camptonville Tunnel,,262,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
263,C_COL001,Cole Creek,,263,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
264,C_COL002,Cole Creek,,264,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
265,C_COL003,Cole Creek,,265,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
266,C_COT033,Cottonwood Creek,,266,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
267,C_COW003,Cow Creek,,267,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
268,C_COW007,Cow Creek,,268,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
269,C_COW014,Cow Creek,,269,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
270,C_CPC008,Caples Creek,,270,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
271,C_CPF001,,,271,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
272,C_CRB002,Caribou PH No1 and No2 Tailwater,,272,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
273,C_CRC002,Natomas Cross Canal,,273,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
274,C_CRK005,Cherokee Canal,,274,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
275,C_CSB004,,,275,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
276,C_CSB009,,,276,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
277,C_CSB015,,,277,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
278,C_CSB038,,,278,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
279,C_CSD014,Cascade Canal,,279,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
280,C_CSL004A,Cache Slough,,280,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
281,C_CSL004B,Cache Slough,,281,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
282,C_CSL005,Cache Slough,,282,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
283,C_CSL005a,Yolo Bypass,,283,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
284,C_CSL005b,Lindsey Slough,,284,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
285,C_CSM001,Cosumnes River,,285,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
286,C_CSM005,Cosumnes River,,286,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
287,C_CSM011,Cosumnes River,,287,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
288,C_CSM016,Cosumnes River,,288,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
289,C_CSM021,Cosumnes River,,289,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
290,C_CSM026,Cosumnes River,,290,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
291,C_CSM033,Cosumnes River,,291,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
292,C_CSM035,Cosumnes River,,292,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
293,C_CSM051,Cosumnes River,,293,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
294,C_CSM052,Cosumnes River,,294,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
295,C_CST004,Cresta Tunnel,,295,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
296,C_CSTIC,,,296,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
297,C_CVT000,Collerville Tunnel,,297,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
298,C_CVT005,Collerville Tunnel,,298,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
299,C_CVT009,Collerville Tunnel,,299,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
300,C_CVY009,,,300,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
301,C_CWD003,Cottonwood Creek,,301,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
302,C_CWD004,Cottonwood Creek,,302,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
303,C_CWD009,Cottonwood Creek,,303,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
304,C_CWD013,Cottonwood Creek,,304,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
305,C_CWD018,Cottonwood Creek,,305,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
306,C_CWD022,Cottonwood Creek,,306,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
307,C_CYN009,Canyon Creek,,307,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
308,C_CYN010,Canyon Creek,,308,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
309,C_DAVIS,Big Grizzly Creek,,309,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
310,C_DBC014,Dry Creek/Berenda Creek (Conceptual Combination),,310,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
311,C_DBC024,Dry Creek/Berenda Creek (Conceptual Combination),,311,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
312,C_DCC008,Duncan Canyon Creek,,312,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
313,C_DCC009,Duncan Canyon Creek,,313,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
314,C_DCC010,Duncan Canyon Creek,,314,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
315,C_DCK012,Dry Creek,,315,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
316,C_DCM019,Dry Creek (Merced),,316,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
317,C_DCM027,Dry Creek (Merced),,317,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
318,C_DCT050,Dry Creek (Tuolumne),,318,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
319,C_DED003,Deadman Creek,,319,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
320,C_DED010,Deadman Creek,,320,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
321,C_DED012,Deadman Creek,,321,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
322,C_DED019,Deadman Creek,,322,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
323,C_DED025,Deadman Creek,,323,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
324,C_DED032,Deadman Creek,,324,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
325,C_DED035,Deadman Creek,,325,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
326,C_DED038,Deadman Creek,,326,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
327,C_DED044,Deadman Creek,,327,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
328,C_DEE020,Deer Creek (South),,328,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
329,C_DEE023,Deer Creek (South),,329,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
330,C_DELVE,,,330,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
331,C_DER001,Deer Creek,,331,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
332,C_DER002,Deer Creek,,332,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
333,C_DER004,Deer Creek,,333,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
334,C_DER011,Deer Creek,,334,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
335,C_DER018,Deer Creek,,335,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
336,C_DER022,Deer Creek,,336,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
337,C_DER027,South Fork Deer Creek,,337,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
338,C_DES006,D+AC0-S Canal,,338,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
339,C_DFF005,,,339,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
340,C_DHC001,Dry/Hutchinson Creeks,,340,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
341,C_DHC021,Best Slough,,341,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
342,C_DMC000,Delta+AC0-Mendota Canal,,342,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
343,C_DMC000_CVP_DELTA,,,343,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
344,C_DMC003,Delta+AC0-Mendota Canal,,344,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
345,C_DMC007,Delta+AC0-Mendota Canal,,345,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
346,C_DMC011,Delta+AC0-Mendota Canal,,346,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
347,C_DMC016,Delta+AC0-Mendota Canal,,347,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
348,C_DMC021,Delta+AC0-Mendota Canal,,348,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
349,C_DMC024,Delta+AC0-Mendota Canal,,349,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
350,C_DMC030,Delta+AC0-Mendota Canal,,350,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
351,C_DMC034,Delta+AC0-Mendota Canal,,351,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
352,C_DMC039,Delta+AC0-Mendota Canal,,352,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
353,C_DMC044,Delta+AC0-Mendota Canal,,353,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
354,C_DMC049,Delta+AC0-Mendota Canal,,354,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
355,C_DMC054,Delta+AC0-Mendota Canal,,355,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
356,C_DMC058,Delta+AC0-Mendota Canal,,356,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
357,C_DMC064,Delta+AC0-Mendota Canal,,357,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
358,C_DMC070,Delta+AC0-Mendota Canal,,358,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
359,C_DMC074,Delta+AC0-Mendota Canal,,359,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
360,C_DMC076,Delta+AC0-Mendota Canal,,360,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
361,C_DMC080,Delta+AC0-Mendota Canal,,361,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
362,C_DMC085,Delta+AC0-Mendota Canal,,362,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
363,C_DMC091,Delta+AC0-Mendota Canal,,363,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
364,C_DMC097,Delta+AC0-Mendota Canal,,364,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
365,C_DMC105,Delta+AC0-Mendota Canal,,365,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
366,C_DMC111,Delta+AC0-Mendota Canal,,366,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
367,C_DMC116,Delta+AC0-Mendota Canal,,367,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
368,C_DONLL,Middle Fork Stanislaus River,,368,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
369,C_DPC008,Del Puerto Creek,,369,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
370,C_DPH008,Donnell Tunnel,,370,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
371,C_DRC005,Deer Creek,,371,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
372,C_DRC010,Deer Creek,,372,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
373,C_DRC012,Deer Creek,,373,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
374,C_DRM000,Drum Canal,,374,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
375,C_DRM001,Drum Canal,,375,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
376,C_DRM001_PGE,,,376,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
377,C_DRM002,Drum Canal,,377,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
378,C_DRM002_PGE,,,378,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
379,C_DRM003,Drum Canal,,379,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
380,C_DRM003_PGE,,,380,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
381,C_DRM008,Drum Canal,,381,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
382,C_DRM008_PGE,,,382,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
383,C_DRM009,Drum Canal,,383,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
384,C_DRM009_PGE,,,384,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
385,C_DRM011,Drum Canal,,385,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
386,C_DSC008,Dry Creek/Sutter Creek,,386,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
387,C_DSC012,Dry Creek/Sutter Creek,,387,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
388,C_DSC016,Dry Creek/Sutter Creek,,388,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
389,C_DSC023,Dry Creek/Sutter Creek,,389,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
390,C_DSC026,Dry Creek/Sutter Creek,,390,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
391,C_DSC028,Dry Creek/Sutter Creek,,391,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
392,C_DSC035,Dry Creek/Sutter Creek,,392,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
393,C_EBF001,East Branch North Fork Feather River,,393,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
394,C_EBF018,East Branch North Fork Feather River,,394,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
395,C_EBP001,Eastside Bypass,,395,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
396,C_EBP005,Eastside Bypass,,396,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
397,C_EBP016,Eastside Bypass,,397,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
398,C_EBP019,Eastside Bypass,,398,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
399,C_EBP022,Eastside Bypass,,399,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
400,C_EBP030,Eastside Bypass,,400,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
401,C_EBP032,Eastside Bypass,,401,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
402,C_EBP033,Eastside Bypass,,402,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
403,C_EBP041,Eastside Bypass,,403,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
404,C_EBP042,Eastside Bypass,,404,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
405,C_EBP043,Eastside Bypass,,405,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
406,C_EBP048,Eastside Bypass,,406,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
407,C_EBP050,Eastside Bypass,,407,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
408,C_ECHOL,Echo Lake Conduit,,408,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
409,C_ECT001,Lake Eleanor Diversion Tunnel,,409,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
410,C_EDC000,El Dorado Canal,,410,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
411,C_EDC004,El Dorado Canal,,411,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
412,C_EDC007,El Dorado Canal,,412,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
413,C_EDC014,,,413,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
414,C_EDP003,El Dorado Powerhouse Tailrace,,414,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
415,C_ELC001,Echo Lake Conduit,,415,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
416,C_ELD005,Elder Creek,,416,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
417,C_ELD012,Elder Creek,,417,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
418,C_ELD017,Elder Creek,,418,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
419,C_ELD022,Elder Creek,,419,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
420,C_ELD027,Elder Creek,,420,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
421,C_ELENR,Eleanor Creek below Lake Eleanor dam.,,421,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
422,C_ELN003,Eleanor Creek from ELN003 to Cherry Creek.,,422,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
423,C_ELT000,Electra Tunnel (MokAque),,423,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
424,C_ELT010,,,424,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
425,C_EMD001,Natomas East Main Drainage Canal,,425,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
426,C_EMD007,Natomas East Main Drainage Canal,,426,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
427,C_ENGLB,Yuba River,,427,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
428,C_EPARK,Stony Creek,,428,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
429,C_ESB306,,,429,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
430,C_ESB324,,,430,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
431,C_ESB347,,,431,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
432,C_ESB355,,,432,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
433,C_ESB361,,,433,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
434,C_ESB403,,,434,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
435,C_ESB406,,,435,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
436,C_ESB407,,,436,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
437,C_ESB408,,,437,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
438,C_ESB413,,,438,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
439,C_ESB414,,,439,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
440,C_ESB415,,,440,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
441,C_ESB420,,,441,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
442,C_ESB425,,,442,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
443,C_ESB433,,,443,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
444,C_ESC000,,,444,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
445,C_ESC004,,,445,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
446,C_ESC005,,,446,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
447,C_ESL008,Edgar Slough/Cherokee Creek,,447,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
448,C_ESL010,Edgar Slough,,448,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
449,C_ESTMN,Chowchilla River,,449,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
450,C_FBW001,Firebaugh Wasteway,,450,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
451,C_FCS006,French Camp Slough,,451,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
452,C_FCS007,French Camp Slough,,452,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
453,C_FDC006,French Dry Creek,,453,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
454,C_FDC011,Fordyce Creek,,454,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
455,C_FMT002,French Meadows Powerhouse Tailrace,,455,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
456,C_FOLSM,American River,,456,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
457,C_FPT000,Forbestown Tunnel/Penstock/Powerhouse,,457,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
458,C_FRDYC,Fordyce Creek,,458,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
459,C_FRMAN,,,459,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
460,C_FRMDW,Middle Fork American River,,460,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
461,C_FRNCH,Little Last Chance Creek,,461,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
462,C_FRS016,Fresno River,,462,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
463,C_FRS020,Fresno River,,463,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
464,C_FRS022,Fresno River,,464,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
465,C_FRS025,Fresno River,,465,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
466,C_FRS032,Fresno River,,466,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
467,C_FRS036,Fresno River,,467,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
468,C_FRS039,Fresno River,,468,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
469,C_FRS045,Fresno River,,469,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
470,C_FRS046,Fresno River,,470,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
471,C_FRS048,Fresno River,,471,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
472,C_FSC003,Folsom South Canal,,472,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
473,C_FSC007,Folsom South Canal,,473,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
474,C_FSC013,Folsom South Canal,,474,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
475,C_FSC015,Folsom South Canal,,475,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
476,C_FSC025,Folsom South Canal,,476,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
477,C_FSL005,Fresno Slough,,477,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
478,C_FSL012,Fresno Slough,,478,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
479,C_FTR003,Feather River,,479,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
480,C_FTR008,Feather River,,480,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
481,C_FTR012,Feather River,,481,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
482,C_FTR014,Feather River,,482,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
483,C_FTR016,Feather River,,483,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
484,C_FTR018,Feather River,,484,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
485,C_FTR021,Feather River,,485,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
486,C_FTR025,Feather River,,486,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
487,C_FTR028,Feather River,,487,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
488,C_FTR029,Feather River,,488,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
489,C_FTR030,Feather River,,489,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
490,C_FTR031,Feather River,,490,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
491,C_FTR036,Feather River,,491,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
492,C_FTR039,Feather River,,492,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
493,C_FTR045,Feather River,,493,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
494,C_FTR048,Feather River,,494,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
495,C_FTR051,Feather River,,495,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
496,C_FTR053,Feather River,,496,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
497,C_FTR059,Feather River,,497,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
498,C_FTR059_DELTA,,,498,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
499,C_FTR059_DELTA_S,,,499,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
500,C_FTR063,Feather River,,500,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
501,C_FTR067,Feather River,,501,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
502,C_FTR068,Feather River,,502,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
503,C_FTR072,Feather River,,503,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
504,C_FTR074,Feather River,,504,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
505,C_GCC007,Glenn Colusa Canal,,505,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
506,C_GCC010,Glenn Colusa Canal,,506,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
507,C_GCC015,Glenn Colusa Canal,,507,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
508,C_GCC022,Glenn Colusa Canal,,508,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
509,C_GCC027,Glenn Colusa Canal,,509,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
